Date,ersst,lat
1861-05-01,23.59053325653076,1
1861-06-01,25.324180603027344,1
1861-07-01,25.40950584411621,1
1861-08-01,27.22917938232422,1
1861-09-01,26.928874015808105,1
1861-10-01,25.92313003540039,1
1861-11-01,24.013222694396973,1
1861-12-01,22.03368854522705,1
1862-01-01,19.920971870422363,1
1862-02-01,19.464665412902832,1
1862-03-01,19.374449729919434,1
1862-04-01,21.005656242370605,1
1862-05-01,22.98637580871582,1
1862-06-01,25.55509090423584,1
1862-07-01,27.068568229675293,1
1862-08-01,28.181055068969727,1
1862-09-01,27.746490478515625,1
1862-10-01,25.075661659240723,1
1862-11-01,24.33241558074951,1
1862-12-01,20.976110458374023,1
1863-01-01,18.89860248565674,1
1863-02-01,19.68787956237793,1
1863-03-01,20.5510196685791,1
1863-04-01,21.652631759643555,1
1863-05-01,23.403517723083496,1
1863-06-01,26.869516372680664,1
1863-07-01,27.823026657104492,1
1863-08-01,28.982932090759277,1
1863-09-01,27.2909517288208,1
1863-10-01,25.363476753234863,1
1863-11-01,22.26772975921631,1
1863-12-01,21.054954528808594,1
1864-01-01,19.334823608398438,1
1864-02-01,19.445733070373535,1
1864-03-01,17.835946083068848,1
1864-04-01,19.15589714050293,1
1864-05-01,21.737290382385254,1
1864-06-01,26.750804901123047,1
1864-07-01,28.458919525146484,1
1864-08-01,28.820104598999023,1
1864-09-01,26.782410621643066,1
1864-10-01,24.180529594421387,1
1864-11-01,22.46738910675049,1
1864-12-01,21.109893798828125,1
1865-01-01,18.802329063415527,1
1865-02-01,18.476258277893066,1
1865-03-01,19.903803825378418,1
1865-04-01,21.02540111541748,1
1865-05-01,22.918794631958008,1
1865-06-01,26.142279624938965,1
1865-07-01,28.77833366394043,1
1865-08-01,28.98482894897461,1
1865-09-01,27.941083908081055,1
1865-10-01,25.300454139709473,1
1865-11-01,22.606731414794922,1
1865-12-01,21.16459560394287,1
1866-01-01,20.194351196289063,1
1866-02-01,19.504759788513184,1
1866-03-01,20.063693046569824,1
1866-04-01,20.840919494628906,1
1866-05-01,22.975321769714355,1
1866-06-01,25.48391342163086,1
1866-07-01,27.003165245056152,1
1866-08-01,28.01361083984375,1
1866-09-01,26.767234802246094,1
1866-10-01,25.10643768310547,1
1866-11-01,22.876216888427734,1
1866-12-01,21.394804000854492,1
1867-01-01,19.671042442321777,1
1867-02-01,18.89606761932373,1
1867-03-01,18.89677906036377,1
1867-04-01,19.58664035797119,1
1867-05-01,21.623740196228027,1
1867-06-01,23.711846351623535,1
1867-07-01,26.2125244140625,1
1867-08-01,26.892247200012207,1
1867-09-01,26.116056442260742,1
1867-10-01,24.889451026916504,1
1867-11-01,22.769014358520508,1
1867-12-01,21.53571891784668,1
1868-01-01,19.84191608428955,1
1868-02-01,19.633749961853027,1
1868-03-01,20.052978515625,1
1868-04-01,21.760265350341797,1
1868-05-01,25.018134117126465,1
1868-06-01,26.4696683883667,1
1868-07-01,28.29675006866455,1
1868-08-01,28.88247585296631,1
1868-09-01,25.38223361968994,1
1868-10-01,25.17930030822754,1
1868-11-01,23.009963989257813,1
1868-12-01,22.171496391296387,1
1869-01-01,20.22844123840332,1
1869-02-01,19.555944442749023,1
1869-03-01,20.029513359069824,1
1869-04-01,21.279447555541992,1
1869-05-01,22.95668888092041,1
1869-06-01,25.111403465270996,1
1869-07-01,27.89363956451416,1
1869-08-01,28.196228981018066,1
1869-09-01,26.798507690429688,1
1869-10-01,24.17510223388672,1
1869-11-01,21.656721115112305,1
1869-12-01,20.21682071685791,1
1870-01-01,18.981077194213867,1
1870-02-01,18.779041290283203,1
1870-03-01,19.352466583251953,1
1870-04-01,20.699604988098145,1
1870-05-01,23.114259719848633,1
1870-06-01,25.673226356506348,1
1870-07-01,30.57609748840332,1
1870-08-01,24.742899894714355,1
1870-09-01,25.114953994750977,1
1870-10-01,26.54707908630371,1
1870-11-01,24.959808349609375,1
1870-12-01,23.559258460998535,1
1871-01-01,20.2099552154541,1
1871-02-01,19.219040870666504,1
1871-03-01,20.078614234924316,1
1871-04-01,21.84765625,1
1871-05-01,23.44318199157715,1
1871-06-01,25.837621688842773,1
1871-07-01,26.708328247070313,1
1871-08-01,27.83876895904541,1
1871-09-01,27.12607765197754,1
1871-10-01,25.6501522064209,1
1871-11-01,24.424036026000977,1
1871-12-01,22.431142807006836,1
1872-01-01,19.135947227478027,1
1872-02-01,17.712265014648438,1
1872-03-01,17.974567413330078,1
1872-04-01,19.72732162475586,1
1872-05-01,22.306157112121582,1
1872-06-01,25.13150978088379,1
1872-07-01,27.03672218322754,1
1872-08-01,29.205780029296875,1
1872-09-01,27.685187339782715,1
1872-10-01,25.510372161865234,1
1872-11-01,22.66972064971924,1
1872-12-01,21.293716430664063,1
1873-01-01,19.710763931274414,1
1873-02-01,18.852293014526367,1
1873-03-01,18.519912719726563,1
1873-04-01,19.712050437927246,1
1873-05-01,22.220816612243652,1
1873-06-01,24.178929328918457,1
1873-07-01,26.579167366027832,1
1873-08-01,28.645511627197266,1
1873-09-01,28.983464241027832,1
1873-10-01,26.794404983520508,1
1873-11-01,23.60847568511963,1
1873-12-01,21.336017608642578,1
1874-01-01,19.92137622833252,1
1874-02-01,19.656824111938477,1
1874-03-01,20.513508796691895,1
1874-04-01,22.26899814605713,1
1874-05-01,24.315099716186523,1
1874-06-01,26.08881664276123,1
1874-07-01,27.738666534423828,1
1874-08-01,27.92301845550537,1
1874-09-01,26.51733112335205,1
1874-10-01,25.430551528930664,1
1874-11-01,23.405942916870117,1
1874-12-01,23.199162483215332,1
1875-01-01,21.672927856445313,1
1875-02-01,20.42699909210205,1
1875-03-01,20.827265739440918,1
1875-04-01,22.195664405822754,1
1875-05-01,24.751938819885254,1
1875-06-01,27.01860809326172,1
1875-07-01,27.91032314300537,1
1875-08-01,27.75982666015625,1
1875-09-01,26.7071475982666,1
1875-10-01,24.303812980651855,1
1875-11-01,22.87064266204834,1
1875-12-01,21.76717185974121,1
1876-01-01,21.01487922668457,1
1876-02-01,20.43708610534668,1
1876-03-01,20.97312831878662,1
1876-04-01,21.719696044921875,1
1876-05-01,22.810311317443848,1
1876-06-01,24.66623306274414,1
1876-07-01,27.245941162109375,1
1876-08-01,28.522744178771973,1
1876-09-01,29.028888702392578,1
1876-10-01,28.470051765441895,1
1876-11-01,24.37860107421875,1
